course_id,Title,URL,Short_Intro,Category,Sub-Category,Course_Type,Language,Subtitle Languages,Skills,Instructors,Rating,Number of viewers,Duration,Site,user_ratings
C3139,Introduction to Artificial Intelligence and Machine Learning,https://www.futurelearn.com/courses/introduction-to-ai,"_x000D_
Learn how AI can help you build a future ready career in computer science, with topics including predictive models and chatbots.",Artificial Intelligence,Learn AI Fundamentals,Course,English,"Subtitles: Italian, German, Russian English, Spanish","AI & Robotics ,Business Technology,Coding & Programming,CRM,Cyber Security,Data Analytics,Data Science,Data Visualisation,Django,Excel,Java,Machine Learning,Python,R Programming,Statistics,Tableau,Web Analytics,AI & Robotics ,Business Technology,Coding & Programming,CRM,Cyber Security,Data Analytics,Data Science,Data Visualisation,Django,Excel,Java,Machine Learning,Python,R Programming,Statistics,Tableau,Web Analytics,,,,,",,,,3 weeks,Future Learn,4.0
C3140,Introduction to Data Analysis using Excel for Absolute Beginners,https://www.futurelearn.com/courses/cloudswyft-msft-da-practical-introduction-forab,"1,095 enrolled on this course",Artificial Intelligence,Quantitative Trading,Course,English,"Subtitles: Italian, German, Russian English, Spanish","AI & Robotics ,Business Technology,Coding & Programming,CRM,Cyber Security,Data Analytics,Data Science,Data Visualisation,Django,Excel,Java,Machine Learning,Python,R Programming,Statistics,Tableau,Web Analytics,AI & Robotics ,Business Technology,Coding & Programming,CRM,Cyber Security,Data Analytics,Data Science,Data Visualisation,Django,Excel,Java,Machine Learning,Python,R Programming,Statistics,Tableau,Web Analytics,,,,,",,,,3 weeks,Future Learn,4.0
C3141,Mastering Cloud Computing for AI: How to Use Microsoft Azure,https://www.futurelearn.com/courses/cloudswyft-msft-azure-cloud-fundamentals-ai,Supercharge your career in AI and machine learning with the fundamental concepts and solutions of Azure and other cloud services.,Artificial Intelligence,Business Intelligence Analytics,Course,English,"Subtitles: Italian, German, Russian English, Spanish","AI & Robotics ,Business Technology,Coding & Programming,CRM,Cyber Security,Data Analytics,Data Science,Data Visualisation,Django,Excel,Java,Machine Learning,Python,R Programming,Statistics,Tableau,Web Analytics,AI & Robotics ,Business Technology,Coding & Programming,CRM,Cyber Security,Data Analytics,Data Science,Data Visualisation,Django,Excel,Java,Machine Learning,Python,R Programming,Statistics,Tableau,Web Analytics,,,,,",,,,2 weeks,Future Learn,3.0
C3142,Microsoft Future Ready: Ethics and Laws in Data and Analytics,https://www.futurelearn.com/courses/ethics-and-law-in-data-and-analytics-et,Ethics and Law in Data Analytics,Artificial Intelligence,Multi-Cloud Computing,Course,English,"Subtitles: Italian, German, Russian English, Spanish","AI & Robotics ,Business Technology,Coding & Programming,CRM,Cyber Security,Data Analytics,Data Science,Data Visualisation,Django,Excel,Java,Machine Learning,Python,R Programming,Statistics,Tableau,Web Analytics,AI & Robotics ,Business Technology,Coding & Programming,CRM,Cyber Security,Data Analytics,Data Science,Data Visualisation,Django,Excel,Java,Machine Learning,Python,R Programming,Statistics,Tableau,Web Analytics,,,,,",,,,3 weeks,Future Learn,3.0
C3143,Collecting and Using Data for Disease Control and Global Health Decision-Making,https://www.futurelearn.com/courses/collecting-and-using-data-for-disease-control,Address the application of surveillance systems in a wide variety of epidemiological situations and make data-informed decisions.,Artificial Intelligence,Ethical AI,Course,English,"Subtitles: Italian, German, Russian English, Spanish","AI & Robotics ,Business Technology,Coding & Programming,CRM,Cyber Security,Data Analytics,Data Science,Data Visualisation,Django,Excel,Java,Machine Learning,Python,R Programming,Statistics,Tableau,Web Analytics,AI & Robotics ,Business Technology,Coding & Programming,CRM,Cyber Security,Data Analytics,Data Science,Data Visualisation,Django,Excel,Java,Machine Learning,Python,R Programming,Statistics,Tableau,Web Analytics,,,,,",,,,3 weeks,Future Learn,4.0
C3144,Business Ethics: Exploring Big Data and Tax Avoidance,https://www.futurelearn.com/courses/business-ethics,Learn why big data and tax avoidance are some of the biggest ethical issues facing businesses today and how they can be addressed.,Data Science,Machine Learning,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,,,,,,,,,,,",,,,2 weeks,Future Learn,2.0
C3145,Introduction to Research Ethics: Working with People,https://www.futurelearn.com/courses/research-ethics-an-introduction,Find out how to conduct ethical research when working with people by studying this online course for university students.,Data Science,Machine Learning,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,,,,,,,,,,,",,,,2 weeks,Future Learn,3.0
C3146,"Social Influence: Diversity, Conformity, and Conflict",https://www.futurelearn.com/courses/social-influence-diversity-conformity-and-conflict,"Learn to promote equality, diversity, and inclusion as you discover how social influence plays a vital role in shaping behaviour.",Data Science,Machine Learning,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,,,,,,,,,,,",,,,4 weeks,Future Learn,2.0
C3147,How to Develop Cultural Awareness,https://www.futurelearn.com/courses/how-to-develop-cultural-awareness,"Learn how to promote equality, diversity, and inclusion (EDI) in the workplace to create a supportive working environment.",Data Science,Data Analysis,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,,,,,,,,,,,",,,,4 weeks,Future Learn,3.0
C3148,"Equality, Diversity, and Inclusion: Understanding Bias and Allyship in EDI",https://www.futurelearn.com/courses/key-ideas-in-edi-understanding-bias-and-allyship,Learn to recognise bias and reduce its impact on interpersonal communications and organisational decision making.,Data Science,Machine Learning,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,,,,,,,,,,,",,,,4 weeks,Future Learn,3.0
C3149,"EDI: Foundations of Equality, Diversity, and Inclusion",https://www.futurelearn.com/courses/why-edi-foundations-of-equality-diversity-and-inclusion,"Learn about the role of equality, diversity, and inclusion in contemporary society and organisational practice.",Data Science,Finance,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,,,,,,,,,,,",,,,4 weeks,Future Learn,5.0
C3150,"Equality, Diversity, and Inclusion: Identity and Belonging Concepts in EDI",https://www.futurelearn.com/courses/key-concepts-in-edi-identity-and-belonging,"Explore identity, belonging, stereotyping, privilege, and intersectionality and learn how these concepts shape lived experiences.",Data Science,Data Analysis,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,,,,,,,,,,,",,,,4 weeks,Future Learn,3.0
C3151,External Conduct Standards for Charities,https://www.futurelearn.com/courses/external-conduct-standards-for-charities,609 enrolled on this course,Data Science,Finance,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,,,,,,,,,,,",,,,2 weeks,Future Learn,3.0
C3152,Governance Standards Part A: Introduction and Governance Standards 1-3,https://www.futurelearn.com/courses/governance-standards-part-a-introduction-and-governance-standards-1-3,"1,490 enrolled on this course",Data Science,Machine Learning,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,,,,,,,,,,,",,,,2 weeks,Future Learn,3.0
C3153,International Leadership: Ethical Leadership and Decision-Making,https://www.futurelearn.com/courses/ethical-leadership-and-decision-making-sc,Explore frameworks for ethical decision-making that can be applied in organisations around the globe to ensure ethical leadership.,Data Science,Business Essentials,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,,,,,,,,,,,",,,,2 weeks,Future Learn,3.5
C3154,International Leadership: Politics and Philosophy in Leadership,https://www.futurelearn.com/courses/politics-and-philosophy-in-leadership-sc,Evaluate leadership philosophies and identify and distinguish these characteristics in various political leaders and scenarios.,Data Science,Data Analysis,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,,,,,,,,,,,",,,,2 weeks,Future Learn,3.0
C3155,Cultivating Diversity through Research and Insights,https://www.futurelearn.com/courses/diversity-through-research-sc,"Understand how to use different techniques to bring a rich variety of perspectives to the table, in both research and recruitment.",Data Science,Business Essentials,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,,,,,,,,,,,",,,,2 weeks,Future Learn,3.0
C3156,Cultural Appropriation vs Cultural Appreciation,https://www.futurelearn.com/courses/appropriation-vs-appreciation-sc,"Explore why you need diversity in your creative processes and how to make sure to exemplify appreciation, not appropriation.",Data Science,Data Analysis,Course,English,"Subtitles: Italian, German, Russian English, Spanish","Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,Business Strategy,Construction,CRM,Decision-making,Entrepreneurship,Excel,Finance & Accounting,Fundraising,HR,Innovation,Logistics,Management & Leadership,Marketing,Professional Development,,,,,,,,,,,",,,,3 weeks,Future Learn,3.0
